Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Whose Body?,Dorothy L. Sayers,"Oh, damn!"" said Lord Peter Wimsey at Piccadilly Circus.","Mystery, Detectives, Lord Wimsey, Peter (Fictitious character), Translations into Russian, English Detective and mystery stories, Private investigators, Fiction, Police, Classic Literature, Private investigators, fiction, Wimsey, peter, lord (fictitious character), fiction, Fiction, mystery & detective, general, England, fiction, Murder, Investigation, Fiction, mystery & detective, traditional, English literature, Fiction, thrillers, general, Crime, fiction",1923,No page count available,"eng, rus, fre, ger",No rating,https://openlibrary.org/works/OL2234917W,https://covers.openlibrary.org/b/id/8311819-M.jpg
The Murder of Roger Ackroyd,Agatha Christie,Mrs. Ferrars died on the night of the 16th-l7th September-a Thursday.,"detective fiction, mystery, murder, investigation, victim, Private investigators, Detective and mystery stories, Fiction, Mystery & Detective fiction, historical fiction, crime fiction, Unreliable Narrator, Belgians, Investigadores privados, Novela policíaca, Ficción, Fiction, mystery & detective, traditional, Poirot, hercule (fictitious character), fiction, England, fiction, Private investigators, fiction, Fiction, mystery & detective, general, Hercule Poirot (Fictitious character), Large type books, Comic books, strips, Graphic novels, Detective and mystery comic books, strips, Meurtre, Romans, nouvelles, Enquêtes, Détectives, Poirot, Hercule (Personaje literaria), Novela, Detectives privados, Asesinato, Spanish fiction, Roman espagnol, English literature, Private investigators -- England -- Fiction, Detective and mystery stories, English, Belgians -- England -- Fiction, Poirot, Hercule (Fictitious character) -- Fiction, Fiction, general, Roman policier, English Detective and mystery stories, Translations into Russian, Fiction, mystery & detective, cozy, general, Fiction, mystery & detective, private investigators, Zhang pian xiao shuo, Tradition (Theology), Development of Dogma, Church polity",1926,No page count available,"rus, jpn, spa, fre, ger, pol, chi, ara, ita, eng, epo, por, dut",No rating,https://openlibrary.org/works/OL471932W,https://covers.openlibrary.org/b/id/13151356-M.jpg
The Big Four,Agatha Christie,"I have met people who enjoy a channel crossing; men who can sit calmly in their deck-chairs and, on arrival, wait until the boat is moored, then gather their belongings together without fuss and disembark.","Fiction, Mystery, Private investigators, Large type books, Hercule Poirot (Fictitious character), Translations into Arabic, English Detective and mystery stories, English literature, Fiction, mystery & detective, general, Poirot, hercule (fictitious character), fiction, Private investigators, fiction, England, fiction, Fiction, mystery & detective, traditional, Détectives, Romans, nouvelles, Crime, Fiction, thrillers, espionage, Fiction, general, Comic books, strips",1927,No page count available,"ita, chi, eng, ger, por, pol, ara, spa, heb, fre",No rating,https://openlibrary.org/works/OL471947W,https://covers.openlibrary.org/b/id/12996529-M.jpg
The Sign of Four,Arthur Conan Doyle,"Sherlock Holmes took his bottle from the corner of the mantelpiece, and his hypodermic syringe from its neat morocco case.","Crime & Mystery, classic fiction, Andamanese, arrow poisons, bloguns, convicts, crime & mystery fiction, crocodiles, Detective and mystery fiction, Fiction, Fiction Classics, Indian Rebellion of 1857, launches, Literary Fiction, Mystery & Suspense, Mystery fiction, novel, private investigators, substance abuse, tea plantations, treasure, waylaying, British and irish fiction (fictional works by one author), Fiction, mystery & detective, traditional, Holmes, sherlock (fictitious character), fiction, England, fiction, Watson, john h. (fictitious character), fiction, Private investigators, fiction, Fiction, mystery & detective, general, Fiction, crime, Texts, Shorthand, English Detective and mystery stories, Novelas inglesas, Children's fiction, Mystery and detective stories, English literature, John H. Watson (Fictitious character), Large type books, Sherlock Holmes (Fictitious character), Detectives privados, Novela, English language, textbooks for foreign speakers, Holmes, Sherlock (Fictitious character) -- Fiction, Private investigators -- England -- Fiction, Detective and mystery stories, Translations into German, John H Watson, Détectives, Romans, nouvelles, Fiction, action & adventure",1889,No page count available,"chi, cat, dut, fre, ger, fin, spa, ita, por, jpn, mul, eng",No rating,https://openlibrary.org/works/OL262438W,https://covers.openlibrary.org/b/id/9247987-M.jpg
His Last Bow [8 stories],Arthur Conan Doyle,I find it recorded in my notebook that it was a bleak and windy day towards the end of March in the year 1892.,"short stories, Detective and mystery fiction, Fiction, Mystery fiction, Historical fiction, Classic Literature, English Detective and mystery stories, Mystery, Private investigators, Romans, Roman policier anglais, FICTION / General, English Short stories, short stories in English, Chinese Detective and mystery stories, Holmes, sherlock (fictitious character), fiction, Private investigators, fiction, England, fiction, Fiction, mystery & detective, traditional, British and irish fiction (fictional works by one author), Fiction, mystery & detective, general, English literature, Watson, john h. (fictitious character), fiction, Fiction, crime, Sherlock Holmes (Fictitious character), Ying yu, Zhen tan xiao shuo, Dui zhao du wu, Han yu, Children's fiction, Fiction, action & adventure, Detectives",1917,No page count available,"ger, por, pol, spa, chi, eng, jpn, fre",No rating,https://openlibrary.org/works/OL262452W,https://covers.openlibrary.org/b/id/8243267-M.jpg
Death in the Clouds,Agatha Christie,No description available,"Detective and mystery stories, Fiction, Hercule Poirot (Fictitious character), Juvenile fiction, Private investigators, Murder, English Detective and mystery stories, Mystery, Zhen tan xiao shuo, Murder in fiction, Private investigators in fiction, Poirot,Hercule(Fictitious character), Large type books, Novela policíaca, Investigadores privados, Novela, English literature, Fiction, mystery & detective, general, Poirot, Hercule (Fictitious character) -- Fiction, Poirot, hercule (fictitious character), fiction, Private investigators, fiction, England, fiction, Fiction, mystery & detective, traditional",1935,No page count available,"chi, ita, fre, jpn, ind, spa, ger, eng",No rating,https://openlibrary.org/works/OL472324W,https://covers.openlibrary.org/b/id/11433305-M.jpg
Lord Edgware Dies,Agatha Christie,THE memory of the public is short.,"Hercule Poirot (Fictitious character), Private investigators, Fiction, Mystery, Detective and mystery stories, Juvenile literature, Investigadores privados, Poirot, Hercule (Personaje literario), Detectives privados, Novela, Ficcio n., Novela de misterio, Ficción, Zhen tan xiao shuo, England, fiction, Poirot, hercule (fictitious character), fiction, Fiction, mystery & detective, traditional, Detektiv, Mord, Schauspielerin, Tatverdacht, English literature, Roman policier, Fiction, mystery & detective, general, Private investigators, fiction",1933,No page count available,"chi, ger, eng, spa, ara, rus, pol, fre",No rating,https://openlibrary.org/works/OL471767W,https://covers.openlibrary.org/b/id/9492111-M.jpg
Murder in Mesopotamia,Agatha Christie,IN the hall of the Tigris Palace Hotel in Baghdad a hospital nurse was finishing a letter.,"Fiction, Hercule Poirot (Fictitious character), Private investigators, Belgians, Americans, Archaeologists, Mystery, Large type books, Excavations (Archaeology), Utgrävningar, Skönlitteratur, English literature, Fiction, mystery & detective, general, Private investigators, fiction, Poirot, hercule (fictitious character), fiction, Archaeologists, fiction, Iraq, fiction, Fiction, mystery & detective, traditional, Middle east, fiction",1936,No page count available,"ger, spa, chi, ita, fin, eng, dut, jpn, fre, rum",No rating,https://openlibrary.org/works/OL472572W,https://covers.openlibrary.org/b/id/12855104-M.jpg
Memoirs of Sherlock Holmes [11 stories],Arthur Conan Doyle,"""I AM afraid, Watson, that I shall have to go,"" said Holmes, as we sat down together to our breakfast one morning.","Crime & Mystery, catalepsy, amyl nitrate, suicide by hanging, broughams, ancestors, asphyxiation, blackmail, brandy, brokers, butlers, cavaliers, Children's stories, Classic Literature, clerks, coffee, Detective and mystery stories, Detective Fiction, elms, English, English children's stories, English Detective and mystery stories, English Short stories, fiction, gemstones, gold, horse racing, Justices of the Peace, maids, maps, meres, mixed race children, Mystery and detective stories, oaks, opium, police, Private investigators, Private investigators in fiction, race horses, redundancy, riddles, scalpels, scrips, Short Stories, stock market, tobacco pipes, treaties, yellow fever, Great britain, fiction, Holmes, sherlock (fictitious character), fiction, Fiction, mystery & detective, general, Private investigators, fiction, English literature, Fiction, mystery & detective, traditional, British and irish fiction (fictional works by one author), Watson, john h. (fictitious character), fiction, Fiction, mystery & detective, short stories, England, fiction, John H. Watson (Fictitious character), General, Mystery & Detective, Sherlock Holmes (Fictitious character), Detective and Mystery Stories-Fiction, Novela policíaca inglesa, FICTION / Mystery & Detective / Traditional British, FICTION / Classics, Children's fiction, Fiction, action & adventure, Sherlock Holmes",1893,No page count available,"eng, fre, jpn, por, chi, spa",No rating,https://openlibrary.org/works/OL262463W,https://covers.openlibrary.org/b/id/9246429-M.jpg
A Caribbean Mystery,Agatha Christie,"""Take all this business about Kenya,"" said Major Palgrave.","Agatha Christie, Miss Marple, Series, British, Amateur, Detective, Fiction, Classic, Literature, Braille, Audiobook, Crime, Murder, Mystery, Suspense, Humour, Travel, Vacation, Cruise, Caribbean, West Indies, Women detectives, Detective and mystery stories, Jane Marple (Fictitious character), Open Library Staff Picks, Marple, Jane (Fictitious character), Caribbean area, fiction, Marple, jane (fictitious character), fiction, Fiction, mystery & detective, women sleuths, Large type books, Women private investigators, English literature, Fiction, mystery & detective, traditional, West indies, fiction, Fiction, mystery & detective, general, England, fiction",1964,No page count available,"ita, fre, dut, spa, ger, pol, eng",No rating,https://openlibrary.org/works/OL472458W,https://covers.openlibrary.org/b/id/14578132-M.jpg
The Daughter of Time,Josephine Tey,Grant lay on his high white cot and stared at the ceiling.,"Alan Grant (Fictitious character), Fiction, Police, Kings and rulers, History, Juvenile fiction, Hospitals, Polia, Large type books, Detective and mystery stories, Libel and slander, Cold cases (Criminal investigation), England, fiction, Fiction, mystery & detective, historical, Grant, alan, inspector (fictitious character), fiction, Great britain, fiction, Fiction, mystery & detective, general",1951,No page count available,"fre, ger, und, jpn, eng, heb",No rating,https://openlibrary.org/works/OL80947W,https://covers.openlibrary.org/b/id/6485299-M.jpg
The Secret Adversary,Agatha Christie,"IT was 2 p.m. on the afternoon of May 7, 1915.","Classic Literature, English language, Fiction, Married people, Murder, Mystery, Private investigators, Problems, exercises, Report writing, Rhetoric, Tommy Beresford (Fictitious character), Tuppence Beresford (Fictitious character), Women detectives, Large type books, English language, rhetoric, English language, grammar, College readers, Youth, Adventure stories, Detective and mystery stories, Missing persons, Beresford, tommy (fictitious character), fiction, Beresford, tuppence (fictitious character), fiction, Private investigators, fiction, Married people, fiction, England, fiction, Fiction, family life, Fiction, mystery & detective, general, Fiction, thrillers, general, Fiction, action & adventure, English literature, Fiction, family life, general, Fiction, thrillers, crime, Fiction, mystery & detective, private investigators, Fiction, mystery & detective, traditional, Fiction, general, Fiction, mystery & detective, women sleuths, Marple, jane (fictitious character), fiction, Great britain, fiction, Détectives, Romans, nouvelles, Investigadores privados, Novela, Literature and fiction, mystery and suspense",1922,No page count available,"eng, fre, ger, spa, por, pol, chi, und, ita, dut",No rating,https://openlibrary.org/works/OL471789W,https://covers.openlibrary.org/b/id/14590159-M.jpg
