Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Horton Hears a Who!,Dr. Seuss,"On the fifteenth of May, in the Jungle of Nool, In the heat of the day, in the cool of the pool, He was splashing ... enjoying the jungle's great joys . . When Horton the elephant heard a small noise.","Stories in rhyme, Fantasy, Juvenile poetry, Children's stories, American, Elephants, Poetry, Cruelty, Children's stories, Kindness, Belief and doubt, Ficción juvenil, Elefantes, Cuentos en rima, Fiction, Juvenile fiction, JUVENILE FICTION / Animals / Elephants, JUVENILE FICTION / Stories in Verse, Nonsense verses, JUVENILE FICTION / Reader - Beginner, Children's fiction, Fantasy fiction, Primers, Elephants, fiction",1954,No page count available,"spa, jpn, eng",No rating,https://openlibrary.org/works/OL261228W,https://covers.openlibrary.org/b/id/422050-M.jpg
If I Ran the Zoo,Dr. Seuss,"""It's a pretty good zoo,""","Seuss, picture books, kids, zoos, imaginary animals, juvenile fiction, Children's fiction, Nonsense verses, Humorous stories, Juvenile poetry, Imagination, Fiction, Stories in rhyme, Mythical Animals, Pictorial works, Children's poetry, American, Juvenile literature, Fantasy, JUVENILE FICTION / Humorous Stories, Fantasy fiction, JUVENILE FICTION / Animals / Zoos, JUVENILE FICTION / Classics, Imaginary creatures, collectionID:caldecotthonor50, Animals, mythical, fiction, Zoos, fiction",1950,No page count available,eng,No rating,https://openlibrary.org/works/OL261177W,https://covers.openlibrary.org/b/id/10959614-M.jpg
Poems,Gilbert Keith Chesterton,No description available,"Theory of Knowledge, English Detective and mystery stories, Reality, English poetry, English literature, Chesterton, g. k. (gilbert keith), 1874-1936, Literature, modern (collections), 20th century",1891,No page count available,"und, eng",No rating,https://openlibrary.org/works/OL76320W,https://covers.openlibrary.org/b/id/8242210-M.jpg
De profundis,Oscar Wilde,"MY DEAR ROBBIE,-I want you to have a letter written at once to Mr. - the solicitor, stating that as my wife has promised to settle a third on me, in the case of her predeceasing me, I do not wish any opposition to be made to her purchasing my life interest.","Correspondence, English literature, English Authors, Classic Literature, Translations into Russian, Prisoners' writings, English, Prisoners, Belief and doubt, Irish Authors, Wilde, oscar, 1854-1900, Authors, correspondence, Prisons, Imprisonment, Poetry",1905,No page count available,"heb, yid, spa, ger, dut, eng, lat, fre, rus",No rating,https://openlibrary.org/works/OL14877880W,https://covers.openlibrary.org/b/id/8243932-M.jpg
Out of the Dust,Karen Hesse,"Billie Jo writes about a friend who is moving to California (""where the wind takes a rest sometimes""), about the wind, the sand, the dust, and her father's debts.","Fiction, Juvenile fiction, Depressions, Poetry, Farm life, Dust storms, Oklahoma in fiction, Dust storms in fiction, Poetry in fiction, Farm life in fiction, Depressions in fiction, History, Depressions (Economic), Children's literature, American Poets, Accelerated reader, Children's poetry, American, Novels in verse, Newbery Medal books, Reading Level-Grade 5, Reading Level-Grade 4, Reading Level-Grade 7, Reading Level-Grade 6, Reading Level-Grade 8, Newbery Medal, Children's fiction, Farm life, fiction, Oklahoma, fiction, Depressions, fiction, Literature and fiction, juvenile, Large type books, Dust Bowl Era, 1931-1939, Spanish language, Tempêtes de poussière, Romans, nouvelles, etc. pour la jeunesse, Vie à la ferme, Crises économiques, Poésie, Espagnol (Langue), Tolvaneras, Novela, Vida agrícola, Crisis económicas, Poesía, Great Depression, 1929-1939, Oklahoma, history, fiction, Poetry, fiction, Children, fiction, award:Newbery_award, lexile_code:NP, age:min:9, age:max:12, grade:min:7 and up, grade:max:undefined",1997,No page count available,"ger, spa, eng",No rating,https://openlibrary.org/works/OL1847168W,https://covers.openlibrary.org/b/id/4977479-M.jpg
El conde Lucanor,Don Juan Manuel,No description available,"Latin American literature, Medieval and modern Latin literature, Social life and customs, Fiction, Spanish Novel And Short Story, Literature: Classics, Romance literature, Medieval Tales, Spanish language books, Other prose: classical, early & medieval, Spanish Prose, Literature - Classics / Criticism, Classics, Tales, Medieval, Spanish literature, Literature, medieval, Parenting, Child development, Infants, Care, General, Moreno Baez, Enrique, Fiction - General, Spanish: Adult Nonfiction, Poetry (poetic works by one author), Spanish language, Conde Lucanor (Juan Manuel, Infante of Castile), Écrivains espagnols, Biographies, Fables espagnoles, Histoire et critique, Novela, Vida social y costumbres, Translations into English",1839,No page count available,"ita, spa, fre, eng",No rating,https://openlibrary.org/works/OL249192W,https://covers.openlibrary.org/b/id/2270370-M.jpg
The Poet X,Elizabeth Acevedo,No description available,"Poets, Schools, Self-esteem, Adolescence, Interpersonal relations, Fiction, Harlem (new york, n.y.), fiction, Adolescence, fiction, Girls, fiction, Poets, fiction, Schools, fiction, Self-esteem, fiction, Interpersonal relations, fiction, Hispanic americans, fiction, Children's fiction, nyt:young-adult-hardcover=2018-04-01, New York Times bestseller, Dominican Women poets, Dominican American women, High school students, nyt:young-adult-paperback-monthly=2020-07-12, collectionID:EanesChallenge, Teenage girls, Juvenile fiction, Dominican Americans, Poetry slams, Novels in verse, YOUNG ADULT FICTION, Coming of Age, Novels in Verse, People & Places, Hispanic & Latino, Women poets, Authorship, award:Pura_Belpre_award, lexile:800, lexile_range:801-900, lexile_code:HL, age:min:13, age:max:17, grade:min:8, grade:max:9",2018,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL19734273W,https://covers.openlibrary.org/b/id/9275726-M.jpg
Elegiae,"Sextus Propertius, Albius Tibullus, Georg Luck",CYNTHIA was the first To capture with her eyes my pitiable self: Till then I was free from desire's contagion.,"Concordances, English prose literature, Glossaries, Glossaries, vocabularies, History and criticism, In literature, Language, Latin Elegiac poetry, Latin Love poetry, Latin language, Literatura latina, Man-woman relationships, Poetry, Rome, Rome in literature, Translations from Latin, Translations in French, Translations into English, Translations into French, Translations into German, Translations into Portuguese, Translations into Russian, Translations into Spanish, Translations into modern Greek, Word frequency, Latin language materials, English Elegiac poetry, Poésie d'amour latine, Poésie élégiaque latine, Traductions anglaises, Élégies latines, Latin poetry, translations into english, Elegiac poetry, Poetry (poetic works by one author), Propertius, sextus, Elegiac poetry, history and criticism, Latin poetry, history and criticism, Poetry, collections, Love poetry, Latin poetry, Translations, Latin language, glossaries, vocabularies, etc., Technical education, Universities and colleges, Translations into englishpropertius, sextus, Elegiac poetry, latin--translations into english, Love poetry, latin--translations into english, Man-woman relationships--rome--poetry, Pa6645.e5 m8, 874/.01, Poetry - general & miscellaneous, Ancient roman poetry",1780,No page count available,"ita, fre, gre, rus, por, lat, spa, mul, ger, eng",No rating,https://openlibrary.org/works/OL1313851W,https://covers.openlibrary.org/b/id/5946488-M.jpg
"Oh, the Thinks You Can Think!",Dr. Seuss,Think left and think right and think low and think high.,"Juvenile literature, Stories in rhyme, Children's stories, Fantasy, Imagination, Children's fiction, Imagination, fiction, Fantasy fiction, Board books, Blind, Juvenile fiction, Books and reading, Thought and thinking, Fiction, Picture books, Nonsense verses, American poetry, JUVENILE FICTION, Concepts, Words",1975,No page count available,"und, chi, eng",No rating,https://openlibrary.org/works/OL1898282W,https://covers.openlibrary.org/b/id/8314464-M.jpg
Alcestis,Euripides,The scene represents the ancient Castle of ADMETUS near Pherae in Thessaly.,"Alcestis (Greek mythology), Greek drama, Greek drama (Tragedy), great_books_of_the_western_world, Drama, open_syllabus_project, Alcestis (Greek mythology) in literature, Alcestis (Greek mythology) -- Drama., Continental european drama (dramatic works by one author), Drama (dramatic works by one author), Poetry (poetic works by one author)",1818,No page count available,"grc, heb, eng, fre, dut, gre, lat, gle, und, ita, ger",No rating,https://openlibrary.org/works/OL10306672W,https://covers.openlibrary.org/b/id/5747812-M.jpg
Borderlands/La Frontera,Gloria E. Anzaldúa,No description available,"Mexican American women, Civilization, Race relations, Folklore, Mexican Americans, Poetry, Essays, Literary collections, Bilingual poetry, Bilingual essays, Bilingual literary collections, American poetry, Contemporary American poetry, American essays, American literary collections, Mexican American authors, Mexican American women authors, Mexican American lesbian authors, Lesbian authors, American lesbian authors, Hispanic American authors, Hispanic American women authors, Women authors, American women authors, American authors, Chicana authors, Women's studies, Chicana studies, Mexican American lesbians, Hispanic American lesbians, Hispanic Americans, Hispanic American women, Mexican American women -- Poetry, Sprachkontakt, Civilización, Mujeres mexicano-americanas, Frontera mexico-estadounidense (Región), Frontera mexico-estadounidense (Región) - Poesía, Poesía, Frontera mexico-estadounidense (Región) - Civilización, Mujeres mexicano-americanas - Poesía, Mexican-American Border Region -- Poetry, Mexican-American Border Region -- Civilization, Essay, Chicana, Grenze, Umschulungswerkstätten für Siedler und Auswanderer, Mexican-American Border Region, Amerikanisches Englisch, Lyrik, 18.06 Anglo-American literature, Hispanoamerikanisch, 18.33 Spanish-American literature, Poetry (poetic works by one author), Mexican american women--poetry, Ps3551.n95 b6 2012, 811/.54, Fiction, general",1987,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL61326W,https://covers.openlibrary.org/b/id/8084237-M.jpg
1 is one,Tasha Tudor,1 is one duckling swimming in a dish,"Counting, Juvenile fiction, Stories in rhyme, Juvenile poetry, Children's fiction, Counting books, Early learning / early learning concepts, General, Children's Books/Baby-Preschool, Children: Kindergarten, Juvenile Fiction / General, Nursery rhymes, Poetry, Counting, juvenile literature, Counting-out rhymes, Animals, Concepts, Counting & Numbers, Seasons, Board books, collectionID:caldecotthonor50, Number concept",1956,No page count available,eng,No rating,https://openlibrary.org/works/OL27694W,https://covers.openlibrary.org/b/id/435368-M.jpg
Pharsalia,Lucan,"Of wars across Emathian plains, worse than civil wars, and of legality conferred on crime we sing, and of a mighty people attacking its own guts with victorious sword-hand, of kin facing kin, and, once the pact of tyranny was broken, of conflict waged with all the forces of the shaken world for universal guilt, and of standards ranged in enmity against standards, of eagles matched and javelins threatening javelins.","Campaigns, Criticism and interpretation, Early works to 1800, Facsimiles, History, Latin Epic poetry, Latin Manuscripts, Latin language, Literature and the war, Pharsalus, Battle of, 48 B. C., Pharsalus, Battle of, 48 B.C, Pharsalus, Battle of, 48 B.C., Pharsalus, Battle of, B.C. 48, Pharsalus, Battle of, Farsala, Greece, 48 B.C, Pharsalus, Battle of, Farsala, Greece, 48 B.C., Pharsalus, Battle of, Farsala, Greece, 48 B.C., in literature, Poetry, Readers, Rome Civil War, 49-45 B.C, Rome Civil War, 49-45 B.C., Rome Civil War, 49-48 B.C, Rome Civil War, 49-48 B.C., Translations into Czech, Translations into English, Translations into German, Translations into Italian, Pharsalus, Battle of (Farsala, Greece : 48 B.C.) fast (OCoLC)fst01060369, Civil War (Rome : 49-45 B.C.) fast (OCoLC)fst01352314, Poetry (poetic works by one author), Fiction (fictional works by one author), Fiction, war & military, Civil war, Republic, Pharsalia (Lucanus), Philosophy, ancient, Epic poetry, latin, Epic poetry, latin--translations into english, Pharsalus, battle of, farsala, greece, 48 b.c--poetry, Pa6479.e5 b73 1991, 873/.01",1486,No page count available,"ita, fre, cze, mul, lat, ger, eng",No rating,https://openlibrary.org/works/OL2566239W,https://covers.openlibrary.org/b/id/10857892-M.jpg
